0 0 -1.0021532502209736
0 1 -1.0020512668946162
0 2 -1.0019510672544039
0 3 -1.0018533564604644
0 4 -1.0017588019687582
0 5 -1.0016680104224134
0 6 -1.0015815103404628
0 7 -1.0014997426407612
0 8 -1.0014230596553941
0 9 -1.001351731624814
0 10 -1.0012859582773608
0 11 -1.0012258824959053
0 12 -1.0011716033437001
0 13 -1.001123186591064
0 14 -1.0010806719219123
0 15 -1.0010440768571371
0 16 -1.0010133979640594
0 17 -1.0009886101535905
0 18 -1.0009696648941695
0 19 -1.0009564880764048
0 20 -1.000948978098055
0 21 -1.000947004547968
0 22 -1.0009504076905846
0 23 -1.0009589988179293
0 24 -1.0009725614504332
0 25 -1.0009908533199638
0 26 -1.0010136090403055
0 27 -1.0010405433482195
0 28 -1.0010713547765977
0 29 -1.0011057296019388
0 30 -1.0011433458967034
0 31 -1.0011838775177146
0 32 -1.0012269978763284
0 33 -1.001272383362973
0 34 -1.00131971633381
0 35 -1.001368687605867
0 36 -1.001418998444684
0 37 -1.001470362062376
0 38 -1.001522504672712
0 39 -1.0015751661734236
0 40 -1.0016281005456122
0 41 -1.0016810760772865
0 42 -1.0017338755343053
0 43 -1.0017862964186441
0 44 -1.001838151471733
0 45 -1.0018892696000055
0 46 -1.0019394974204046
0 47 -1.0019887016442957
0 48 -1.0020367725366313
0 49 -1.0020836286987878
0 50 -1.0021292234192198
0 51 -1.0021735527937208
0 52 -1.0022166656543847
0 53 -1.0022586746404347
0 54 -1.002299763990836
0 55 -1.0023401673383918
0 56 -1.0023799507057773
0 57 -1.0024175686288603
0 58 -1.0024406789858462
0 59 -1.0023678838224122
0 60 -1.0016779075832196
0 61 -0.9970401955208493
0 62 -0.9672306736625169
0 63 -0.782797884020559
0 64 0.10946539920752547
0 65 0.831108889414936
0 66 0.9706777500182384
0 67 0.9928394551858829
0 68 0.9961914977829417
0 69 0.9966334588683466
0 70 0.996629054165764
0 71 0.9965566575275765
0 72 0.9964695902958082
0 73 0.9963485971698849
0 74 0.9960281709498919
0 75 0.9945175455863695
0 76 0.9859718852383897
0 77 0.9366231389841431
0 78 0.669723871375647
0 79 -0.29334135595288385
0 80 -0.8511546340503634
0 81 -0.9750699283843173
0 82 -0.9984085687484902
0 83 -1.0026768162905202
0 84 -1.0034182319978286
0 85 -1.0035000503965237
0 86 -1.0034548252958626
0 87 -1.003383074862252
0 88 -1.0033040196322773
0 89 -1.0032213052444068
0 90 -1.003135583425971
0 91 -1.0030469699960693
0 92 -1.0029555323116888
0 93 -1.0028613881660928
0 94 -1.0027647290171595
0 95 -1.002665828616672
0 96 -1.0025650473605283
0 97 -1.0024628328482963
0 98 -1.0023597157719255
0 99 -1.0022563005055403

1 0 -1.0021671019032894
1 1 -1.0020721656855895
1 2 -1.0019788581130293
1 3 -1.0018877835923505
1 4 -1.0017995178022403
1 5 -1.0017145903232143
1 6 -1.0016334713754025
1 7 -1.0015565639147064
1 8 -1.0014842014792438
1 9 -1.0014166511879206
1 10 -1.0013541204709673
1 11 -1.0012967657035683
1 12 -1.0012447009869587
1 13 -1.0011980057591148
1 14 -1.001156730507078
1 15 -1.0011209004004233
1 16 -1.0010905170614506
1 17 -1.0010655589114512
1 18 -1.0010459806136718
1 19 -1.0010317121142944
1 20 -1.0010226577005825
1 21 -1.0010186953827878
1 22 -1.0010196767915878
1 23 -1.0010254276853032
1 24 -1.0010357490888204
1 25 -1.0010504190366167
1 26 -1.0010691948582846
1 27 -1.0010918159195272
1 28 -1.00111800671116
1 29 -1.00114748016318
1 30 -1.001179941052372
1 31 -1.0012150893723193
1 32 -1.001252623544685
1 33 -1.0012922433693168
1 34 -1.0013336526356045
1 35 -1.0013765613457122
1 36 -1.0014206875289007
1 37 -1.0014657586532132
1 38 -1.0015115126652157
1 39 -1.0015576987102088
1 40 -1.0016040776051347
1 41 -1.0016504221554554
1 42 -1.0016965174271037
1 43 -1.00174216110674
1 44 -1.0017871641094989
1 45 -1.0018313516244495
1 46 -1.0018745648252048
1 47 -1.0019166635169205
1 48 -1.0019575300407497
1 49 -1.0019970748097609
1 50 -1.0020352438974516
1 51 -1.0020720291088314
1 52 -1.002107480780911
1 53 -1.0021417223173108
1 54 -1.002174957928814
1 55 -1.0022074189530026
1 56 -1.00223890888912
1 57 -1.0022658324495983
1 58 -1.0022625179049585
1 59 -1.0020643959936513
1 60 -1.0006374031779888
1 61 -0.9915193053906189
1 62 -0.9349612467639871
1 63 -0.6105619918946159
1 64 0.5184496380613439
1 65 0.9130466021189518
1 66 0.9836233268290231
1 67 0.9949015252221578
1 68 0.9965939240440994
1 69 0.9967759550639175
1 70 0.9967231094824623
1 71 0.996633086983349
1 72 0.9965256159289985
1 73 0.9963381969538557
1 74 0.9956649591245328
1 75 0.9920548512783702
1 76 0.9709012112340762
1 77 0.848997346506344
1 78 0.2596561777717153
1 79 -0.6944673548278687
1 80 -0.9465909109529289
1 81 -0.9935592970779017
1 82 -1.0018614247927966
1 83 -1.0032867524703986
1 84 -1.003486349656725
1 85 -1.0034639485810746
1 86 -1.0033997484619306
1 87 -1.003326359384413
1 88 -1.0032495817125318
1 89 -1.0031703262527363
1 90 -1.0030886605648086
1 91 -1.0030045633122904
1 92 -1.0029180621253024
1 93 -1.0028292565966799
1 94 -1.0027383215943886
1 95 -1.002645507872943
1 96 -1.0025511416996011
1 97 -1.0024556225274952
1 98 -1.002359417668618
1 99 -1.002263053337021

2 0 -1.002179765804907
2 1 -1.002091279120671
2 2 -1.002004274335752
2 3 -1.0019192743886067
2 4 -1.0018367801769266
2 5 -1.0017572571780837
2 6 -1.0016811250063757
2 7 -1.0016087507051523
2 8 -1.0015404460278634
2 9 -1.0014764683558615
2 10 -1.0014170243927643
2 11 -1.001362275496254
2 12 -1.0013123435031328
2 13 -1.0012673161223566
2 14 -1.0012272513072726
2 15 -1.0011921803631856
2 16 -1.001162109825681
2 17 -1.0011370223293456
2 18 -1.0011168767786796
2 19 -1.0011016081514228
2 20 -1.0010911272317373
2 21 -1.001085320508636
2 22 -1.001084050403022
2 23 -1.00108715591874
2 24 -1.0010944537566067
2 25 -1.0011057398868575
2 26 -1.0011207915426765
2 27 -1.0011393695725557
2 28 -1.0011612210701637
2 29 -1.0011860821869196
2 30 -1.0012136810250194
2 31 -1.001243740508178
2 32 -1.001275981133854
2 33 -1.001310123523522
2 34 -1.0013458907051433
2 35 -1.0013830100824341
2 36 -1.0014212150670432
2 37 -1.0014602463709448
2 38 -1.0014998529765011
