1 1 0.0 9.891139711364771E-5 9.892173982630314E-5 -9.892173982630311E-5 0.0
1 2 0.0 1.9784347965260622E-4 1.9786445415174086E-4 -9.894726672348409E-5 0.0
1 3 0.0 2.968059305606159E-4 2.9683812523677213E-4 -9.898183724101463E-5 0.0
1 4 0.0 3.958071541346355E-4 3.9585145669866664E-4 -9.90238582484195E-5 0.0
1 5 0.0 4.948536470574549E-4 4.949112444443616E-4 -9.907110782406733E-5 0.0
1 6 0.0 5.939493697827701E-4 5.940217478460525E-4 -9.912073583190063E-5 0.0
1 7 0.0 6.930951187212562E-4 6.931840615716001E-4 -9.916926509277068E-5 0.0
1 8 0.0 7.922878999683115E-4 7.923954887742264E-4 -9.921259347871371E-5 0.0
1 9 0.0 8.915203056786836E-4 8.916489167109945E-4 -9.924599733039283E-5 0.0
1 10 0.0 9.907798946290972E-4 9.909321962963489E-4 -9.9264136668461E-5 0.0
1 11 0.0 0.0010900485790156056 0.0010902275276039584 -9.926106273789432E-5 0.0
1 12 0.0 0.0011893020201048858 0.0011895108539046679 -9.923022848921134E-5 0.0
1 13 0.0 0.0012885090359940283 0.0012887512674666097 -9.916450266038174E-5 0.0
1 14 0.0 0.0013876310254256493 0.0013879104310397829 -9.905618817622518E-5 0.0
1 15 0.0 0.0014866214123464786 0.0014869420196939685 -9.889704562586607E-5 0.0
1 16 0.0 0.0015854251166773814 0.0015857911884653857 -9.867832261063574E-5 0.0
1 17 0.0 0.00168397805756775 0.0016843940720808119 -9.839078977155551E-5 0.0
1 18 0.0 0.0017822066962204924 0.00178267732385138 -9.802478430371631E-5 0.0
1 19 0.0 0.0018800276261751827 0.0018805577016417405 -9.757026174076183E-5 0.0
1 20 0.0 0.001977347219702016 0.001977941709599457 -9.701685674229701E-5 0.0
1 21 0.0 0.0020740613396597767 0.0020747253050461805 -9.635395353644704E-5 0.0
1 22 0.0 0.00217005512677491 0.0021707936805539837 -9.55707665551682E-5 0.0
1 23 0.0 0.002265202872770113 0.002266021131721031 -9.465643164782169E-5 0.0
1 24 0.0 0.0023593679900705536 0.0023602710214811673 -9.360010806624963E-5 0.0
1 25 0.0 0.0024524030889026124 0.0024533958518900218 -9.239109118043109E-5 0.0
1 26 0.0 0.0025441501724314157 0.0025452374541826096 -9.10189356073351E-5 0.0
